"","game_type","Team","Name","season","Date","TOI","svH","svM","svL","saH","saM","saL","G.H","G.M","G.L","la.svH","la.svM","la.svL","lgsaa","mgsaa","hgsaa","adjgsaa60","adjgsaa","Game.Number"
"37","playoff_game","DAL","Marty.Turco","20052006",2006-04-24,35,0.25,1,1,1,1,3,3,0,0,0.745382695734217,0.913213754830827,0.965150930114952,0.104547209655144,0.086786245169173,-2.74538269573422,-4.37837012727411,-2.5540492409099,2
"38","playoff_game","PHI","Robert.Esche","20052006",2006-04-24,8.2,0.5,0.5,0.5,2,2,2,1,1,1,0.745382695734217,0.913213754830827,0.965150930114952,-0.930301860229904,-0.826427509661654,-0.490765391468434,-16.4450836197073,-2.24749476135999,2
"39","playoff_game","EDM","Jussi.Markkanen","20052006",2006-04-25,0.4,NA,NA,NA,0,0,0,0,0,0,0.745382695734217,0.913213754830827,0.965150930114952,0,0,0,0,0,1
"40","playoff_game","S.J","Vesa.Toskala","20052006",2006-04-25,33.2,1,1,1,4,3,3,0,0,0,0.745382695734217,0.913213754830827,0.965150930114952,0.104547209655144,0.260358735507519,1.01846921706313,2.50007559438397,1.3833751622258,3
"41","playoff_game","CGY","Miikka.Kiprusoff","20052006",2006-04-25,29.6,NA,1,1,0,5,4,0,0,0,0.745382695734217,0.913213754830827,0.965150930114952,0.139396279540192,0.433931225845865,0,1.16215034875552,0.573327505386057,3
"42","playoff_game","EDM","Dwayne.Roloson","20052006",2006-04-25,50.8,1,0.875,1,9,8,8,0,1,0,0.745382695734217,0.913213754830827,0.965150930114952,0.278792559080384,-0.305710038646616,2.29155573839205,2.67476959703836,2.26463825882581,3
"43","playoff_game","OTT","Ray.Emery","20052006",2006-04-25,27,0.8,1,1,4,5,5,1,0,0,0.745382695734217,0.913213754830827,0.965150930114952,0.17424534942524,0.433931225845865,0.018469217063132,1.39254620518719,0.626645792334237,3
"44","playoff_game","NSH","Chris.Mason","20052006",2006-04-25,33.2,0.8333,0.8889,0.75,6,9,4,1,1,1,0.745382695734217,0.913213754830827,0.965150930114952,-0.860603720459808,-0.218923793477443,0.527703825594698,-0.997271725920277,-0.551823688342553,3
"45","playoff_game","ANA","Jean-Sebastien.Giguere","20052006",2006-04-25,29.6,0.5,0.5,1,2,2,8,1,1,0,0.745382695734217,0.913213754830827,0.965150930114952,0.278792559080384,-0.826427509661654,-0.490765391468434,-2.10486555820886,-1.0384003420497,2
"46","playoff_game","DET","Manny.Legace","20052006",2006-04-25,51.2,0.75,1,0.8571,6,2,7,2,0,1,0.745382695734217,0.913213754830827,0.965150930114952,-0.756056510804664,0.173572490338346,-0.472296174405302,-1.23607054086518,-1.05478019487162,3
"47","playoff_game","T.B","John.Grahame","20052006",2006-04-25,16.1,0.5,0.5,1,3,4,4,1,2,0,0.745382695734217,0.913213754830827,0.965150930114952,0.139396279540192,-1.65285501932331,-0.236148087202651,-6.52027388938795,-1.74960682698577,3
"48","playoff_game","T.B","Sean.Burke","20052006",2006-04-25,10.9,0,1,1,0,1,1,1,0,0,0.745382695734217,0.913213754830827,0.965150930114952,0.034849069885048,0.086786245169173,-1,-4.83503496300429,-0.878364684945779,2
"49","playoff_game","DAL","Johan.Hedberg","20052006",2006-04-26,0.3,NA,NA,NA,0,0,0,0,0,0,0.745382695734217,0.913213754830827,0.965150930114952,0,0,0,0,0,2
"50","playoff_game","N.J","Martin.Brodeur","20052006",2006-04-26,47.7,1,1,1,2,3,12,0,0,0,0.745382695734217,0.913213754830827,0.965150930114952,0.418188838620576,0.260358735507519,0.509234608531566,1.49406563856561,1.18778218265966,3
"51","playoff_game","BUF","Ryan.Miller","20052006",2006-04-26,32,1,0.8571,1,2,7,7,0,1,0,0.745382695734217,0.913213754830827,0.965150930114952,0.243943489195336,-0.392496283815789,0.509234608531566,0.676278401083337,0.360681813911113,3
"52","playoff_game","COL","Jose.Theodore","20052006",2006-04-26,31.5,0.5,1,1,1,4,4,1,0,0,0.745382695734217,0.913213754830827,0.965150930114952,0.139396279540192,0.347144980676692,-0.745382695734217,-0.493031305747301,-0.258841435517333,3
"53","playoff_game","PHI","Robert.Esche","20052006",2006-04-26,32,0.8,1,0.8571,4,2,7,1,0,1,0.745382695734217,0.913213754830827,0.965150930114952,-0.756056510804664,0.173572490338346,0.018469217063132,-1.05752775638097,-0.564014803403186,3
"54","playoff_game","NYR","Henrik.Lundqvist","20052006",2006-04-26,47.7,0.3333,0.8333,1,2,6,7,2,1,0,0.745382695734217,0.913213754830827,0.965150930114952,0.243943489195336,-0.479282528984962,-1.49076539146843,-2.17120054246297,-1.72610443125806,2
"55","playoff_game","DAL","Marty.Turco","20052006",2006-04-26,31.1,0.5,1,0.5,1,2,2,1,0,1,0.745382695734217,0.913213754830827,0.965150930114952,-0.930301860229904,0.173572490338346,-0.745382695734217,-2.89796539992111,-1.50211206562577,3
"56","playoff_game","DET","Manny.Legace","20052006",2006-04-27,23.6,1,1,1,3,1,2,0,0,0,0.745382695734217,0.913213754830827,0.965150930114952,0.069698139770096,0.086786245169173,0.763851912797349,2.3398380450931,0.920336297736618,4
"57","playoff_game","EDM","Dwayne.Roloson","20052006",2006-04-27,23.6,1,0.8,1,2,5,7,0,1,0,0.745382695734217,0.913213754830827,0.965150930114952,0.243943489195336,-0.566068774154135,0.509234608531566,0.475701670100255,0.187109323572767,4
"58","playoff_game","OTT","Ray.Emery","20052006",2006-04-27,39.9,0.875,0.9,1,8,10,7,1,1,0,0.745382695734217,0.913213754830827,0.965150930114952,0.243943489195336,-0.13213754830827,1.03693843412626,1.72743515039598,1.14874437501333,4
"59","playoff_game","CGY","Miikka.Kiprusoff","20052006",2006-04-27,32.5,0.875,1,0.75,7,4,4,1,0,1,0.745382695734217,0.913213754830827,0.965150930114952,-0.860603720459808,0.347144980676692,0.782321129860481,0.496361335527443,0.268862390077365,4
"60","playoff_game","ANA","Jean-Sebastien.Giguere","20052006",2006-04-27,32.5,0.75,0.8,1,4,5,3,1,1,0,0.745382695734217,0.913213754830827,0.965150930114952,0.104547209655144,-0.566068774154135,0.018469217063132,-0.817942795266201,-0.443052347435859,3
"61","playoff_game","T.B","Sean.Burke","20052006",2006-04-27,12.3,0.5,1,1,1,1,3,1,0,0,0.745382695734217,0.913213754830827,0.965150930114952,0.104547209655144,0.086786245169173,-0.745382695734217,-2.70267922395073,-0.5540492409099,3
"62","playoff_game","S.J","Vesa.Toskala","20052006",2006-04-27,34.8,0.8,0.6667,1,6,6,5,1,2,0,0.745382695734217,0.913213754830827,0.965150930114952,0.17424534942524,-1.47928252898496,0.527703825594698,-1.34022992062935,-0.777333353965024,4
"63","playoff_game","NSH","Chris.Mason","20052006",2006-04-27,34.8,0.8333,0.5,0.8571,6,2,7,1,1,1,0.745382695734217,0.913213754830827,0.965150930114952,-0.756056510804664,-0.826427509661654,0.527703825594698,-1.8185865428821,-1.05478019487162,4
"64","playoff_game","T.B","John.Grahame","20052006",2006-04-27,27.6,0.75,0.5,1,5,4,3,1,2,0,0.745382695734217,0.913213754830827,0.965150930114952,0.104547209655144,-1.65285501932331,0.273086521328915,-2.77222019204185,-1.27522128833925,4
"65","playoff_game","PHI","Antero.Niittymaki","20052006",2006-04-28,0.3,NA,NA,NA,0,0,0,0,0,0,0.745382695734217,0.913213754830827,0.965150930114952,0,0,0,0,0,2
"66","playoff_game","PHI","Robert.Esche","20052006",2006-04-28,39.2,0.8,1,1,4,4,9,1,0,0,0.745382695734217,0.913213754830827,0.965150930114952,0.313641628965432,0.347144980676692,0.018469217063132,1.03967728577335,0.679255826705256,4
"67","playoff_game","DAL","Marty.Turco","20052006",2006-04-28,32.8,0.8333,1,1,5,5,3,1,0,0,0.745382695734217,0.913213754830827,0.965150930114952,0.104547209655144,0.433931225845865,0.273086521328915,1.48457004298157,0.811564956829924,4
"68","playoff_game","COL","Jose.Theodore","20052006",2006-04-28,32.8,0.75,1,0.9091,3,4,11,1,0,1,0.745382695734217,0.913213754830827,0.965150930114952,-0.616660231264472,0.347144980676692,-0.236148087202651,-0.924993910592252,-0.505663337790431,4
"69","playoff_game","BUF","Ryan.Miller","20052006",2006-04-28,39.5,0.75,0.8,0.9,5,10,10,1,2,1,0.745382695734217,0.913213754830827,0.965150930114952,-0.65150930114952,-1.13213754830827,0.273086521328915,-2.29452201741095,-1.51056032812888,4
"70","playoff_game","CGY","Miikka.Kiprusoff","20052006",2006-04-29,36,1,1,1,5,5,6,0,0,0,0.745382695734217,0.913213754830827,0.965150930114952,0.209094419310288,0.433931225845865,1.27308652132891,3.19352027747511,1.91611216648507,5
"71","playoff_game","ANA","Ilya.Bryzgalov","20052006",2006-04-29,26.5,1,1,1,7,2,5,0,0,0,0.745382695734217,0.913213754830827,0.965150930114952,0.17424534942524,0.173572490338346,1.78232112986048,4.8229561576394,2.13013896962407,2
"72","playoff_game","EDM","Dwayne.Roloson","20052006",2006-04-29,42.2,0.8571,1,1,6,7,9,1,0,0,0.745382695734217,0.913213754830827,0.965150930114952,0.313641628965432,0.607503716184211,0.527703825594698,2.05997512428105,1.44884917074434,5
"73","playoff_game","N.J","Martin.Brodeur","20052006",2006-04-29,36.5,0.8333,1,1,5,4,7,1,0,0,0.745382695734217,0.913213754830827,0.965150930114952,0.243943489195336,0.347144980676692,0.273086521328915,1.42056162937141,0.864174991200943,4
"74","playoff_game","NYR","Henrik.Lundqvist","20052006",2006-04-29,36.5,0.5,1,1,1,5,7,1,0,0,0.745382695734217,0.913213754830827,0.965150930114952,0.243943489195336,0.433931225845865,-0.745382695734217,-0.110972023057013,-0.0675079806930161,3
"75","playoff_game","T.B","Sean.Burke","20052006",2006-04-29,38.8,0.8889,1,0.9,8,7,10,1,0,1,0.745382695734217,0.913213754830827,0.965150930114952,-0.65150930114952,0.607503716184211,1.03693843412626,1.5354631688056,0.992932849160955,4
"76","playoff_game","DET","Manny.Legace","20052006",2006-04-29,42.2,0.6667,1,1,2,5,4,1,0,0,0.745382695734217,0.913213754830827,0.965150930114952,0.139396279540192,0.433931225845865,-0.490765391468434,0.117386891826004,0.0825621139176229,5
"77","playoff_game","OTT","Ray.Emery","20052006",2006-04-29,38.8,0.6,1,1,3,5,9,2,0,0,0.745382695734217,0.913213754830827,0.965150930114952,0.313641628965432,0.433931225845865,-1.23614808720265,-0.755528709883537,-0.488575232391354,5
"78","playoff_game","ANA","Jean-Sebastien.Giguere","20052006",2006-04-29,9.5,0,NA,1,0,0,1,1,0,0,0.745382695734217,0.913213754830827,0.965150930114952,0.034849069885048,0,-1,-6.09569008493654,-0.965150930114952,4
"79","playoff_game","DAL","Johan.Hedberg","20052006",2006-04-30,0.1,NA,NA,NA,0,0,0,0,0,0,0.745382695734217,0.913213754830827,0.965150930114952,0,0,0,0,0,3
"80","playoff_game","MTL","David.Aebischer","20052006",2006-04-30,0.3,NA,NA,NA,0,0,0,0,0,0,0.745382695734217,0.913213754830827,0.965150930114952,0,0,0,0,0,2
"81","playoff_game","S.J","Vesa.Toskala","20052006",2006-04-30,37.8,1,1,1,4,5,12,0,0,0,0.745382695734217,0.913213754830827,0.965150930114952,0.418188838620576,0.433931225845865,1.01846921706313,2.96918933576123,1.87058928152957,5
"82","playoff_game","BUF","Ryan.Miller","20052006",2006-04-30,41.8,1,1,1,7,3,10,0,0,0,0.745382695734217,0.913213754830827,0.965150930114952,0.34849069885048,0.260358735507519,1.78232112986048,3.43230224528968,2.39117056421848,5
"83","playoff_game","NSH","Chris.Mason","20052006",2006-04-30,37.8,1,1,1,6,6,6,0,0,0,0.745382695734217,0.913213754830827,0.965150930114952,0.209094419310288,0.520717471015038,1.5277038255947,3.58335827923813,2.25751571592002,5
"84","playoff_game","MTL","Cristobal.Huet","20052006",2006-04-30,41,1,1,1,9,8,4,0,0,0,0.745382695734217,0.913213754830827,0.965150930114952,0.139396279540192,0.694289961353384,2.29155573839205,4.57352484773506,3.12524197928562,3
"85","playoff_game","COL","Jose.Theodore","20052006",2006-04-30,50.3,0.6667,1,1,2,13,15,1,0,0,0.745382695734217,0.913213754830827,0.965150930114952,0.52273604827572,1.12822118719925,-0.490765391468434,1.3839266528905,1.16019184400653,5
"86","playoff_game","PHI","Robert.Esche","20052006",2006-04-30,41.8,0.875,1,1,7,6,12,1,0,0,0.745382695734217,0.913213754830827,0.965150930114952,0.418188838620576,0.520717471015038,0.782321129860481,2.47066139640588,1.72122743949609,5
"87","playoff_game","CAR","Cam.Ward","20052006",2006-04-30,41.3,1,1,0.875,6,9,8,0,0,1,0.745382695734217,0.913213754830827,0.965150930114952,-0.721207440919616,0.781076206522557,1.5277038255947,2.30640085888277,1.58757259119764,2
"88","playoff_game","DAL","Marty.Turco","20052006",2006-04-30,50.1,0.6,1,1,3,4,6,2,0,0,0.745382695734217,0.913213754830827,0.965150930114952,0.209094419310288,0.347144980676692,-1.23614808720265,-0.814261900857091,-0.679908687215671,5
"89","playoff_game","CGY","Miikka.Kiprusoff","20052006",2006-05-01,37.1,1,0.8571,1,6,7,7,0,1,0,0.745382695734217,0.913213754830827,0.965150930114952,0.243943489195336,-0.392496283815789,1.5277038255947,2.23043293419015,1.37915103097424,6
"90","playoff_game","ANA","Ilya.Bryzgalov","20052006",2006-05-01,37.1,0.8571,1,1,6,2,8,1,0,0,0.745382695734217,0.913213754830827,0.965150930114952,0.278792559080384,0.173572490338346,0.527703825594698,1.58501704853924,0.980068875013428,3
"91","playoff_game","EDM","Dwayne.Roloson","20052006",2006-05-01,43.9,0.6,1,1,3,10,10,2,0,0,0.745382695734217,0.913213754830827,0.965150930114952,0.34849069885048,0.86786245169173,-1.23614808720265,-0.0270545831349992,-0.0197949366604411,6
"92","playoff_game","DET","Manny.Legace","20052006",2006-05-01,43.9,0.75,1,1,6,2,7,2,0,0,0.745382695734217,0.913213754830827,0.965150930114952,0.243943489195336,0.173572490338346,-0.472296174405302,-0.0748704257926471,-0.0547801948716201,6
"93","playoff_game","BUF","Martin.Biron","20052006",2006-05-02,0.3,NA,NA,NA,0,0,0,0,0,0,0.745382695734217,0.913213754830827,0.965150930114952,0,0,0,0,0,2
"94","playoff_game","BUF","Ryan.Miller","20052006",2006-05-02,40.6,1,0.8333,1,2,6,7,0,1,0,0.745382695734217,0.913213754830827,0.965150930114952,0.243943489195336,-0.479282528984962,0.509234608531566,0.404771776465921,0.27389556874194,6
"95","playoff_game","PHI","Antero.Niittymaki","20052006",2006-05-02,22.7,0.6667,1,1,2,1,4,1,0,0,0.745382695734217,0.913213754830827,0.965150930114952,0.139396279540192,0.086786245169173,-0.490765391468434,-0.699337973812517,-0.264582866759069,3
"96","playoff_game","PHI","Robert.Esche","20052006",2006-05-02,18.3,0.6,0.6667,0.6667,5,6,3,2,2,1,0.745382695734217,0.913213754830827,0.965150930114952,-0.895452790344856,-1.47928252898496,-0.726913478671085,-10.1693403213144,-3.1016487980009,6
"97","playoff_game","ANA","Jean-Sebastien.Giguere","20052006",2006-05-03,0.1,NA,NA,NA,0,0,0,0,0,0,0.745382695734217,0.913213754830827,0.965150930114952,0,0,0,0,0,5
"98","playoff_game","ANA","Ilya.Bryzgalov","20052006",2006-05-03,40,1,1,1,5,4,6,0,0,0,0.745382695734217,0.913213754830827,0.965150930114952,0.209094419310288,0.347144980676692,1.27308652132891,2.74398888197384,1.82932592131589,4
"99","playoff_game","CGY","Miikka.Kiprusoff","20052006",2006-05-03,40.1,1,0.8182,1,4,11,8,0,2,0,0.745382695734217,0.913213754830827,0.965150930114952,0.278792559080384,-1.0453513031391,1.01846921706313,0.376923401004118,0.251910473004419,7
"100","playoff_game","BUF","Martin.Biron","20052006",2006-05-05,0.1,NA,NA,NA,0,0,0,0,0,0,0.745382695734217,0.913213754830827,0.965150930114952,0,0,0,0,0,3
"101","playoff_game","ANA","Ilya.Bryzgalov","20052006",2006-05-05,38.8,1,1,1,6,7,11,0,0,0,0.745382695734217,0.913213754830827,0.965150930114952,0.383339768735528,0.607503716184211,1.5277038255947,3.89466078945531,2.51854731051444,5
"102","playoff_game","BUF","Ryan.Miller","20052006",2006-05-05,33.8,0.7778,1,1,7,9,5,2,0,0,0.745382695734217,0.913213754830827,0.965150930114952,0.17424534942524,0.781076206522557,-0.217678870139519,1.3094248860502,0.737642685808278,7
"103","playoff_game","COL","Jose.Theodore","20052006",2006-05-05,38.8,0.5714,0.75,1,5,4,8,3,1,0,0.745382695734217,0.913213754830827,0.965150930114952,0.278792559080384,-0.652855019323308,-1.72691347867109,-3.24893186430001,-2.10097593891401,6
"104","playoff_game","OTT","Ray.Emery","20052006",2006-05-05,34,0,1,1,0,3,4,2,0,0,0.745382695734217,0.913213754830827,0.965150930114952,0.139396279540192,0.260358735507519,-2,-2.8239617381511,-1.60024498495229,6
"105","playoff_game","CAR","Cam.Ward","20052006",2006-05-06,36.5,1,1,1,5,4,5,0,0,0,0.745382695734217,0.913213754830827,0.965150930114952,0.17424534942524,0.347144980676692,1.27308652132891,2.94982496125619,1.79447685143085,3
"106","playoff_game","N.J","Scott.Clemmensen","20052006",2006-05-06,3,1,1,NA,1,1,0,0,0,0,0.745382695734217,0.913213754830827,0.965150930114952,0,0.086786245169173,0.254617304265783,6.82807098869912,0.341403549434956,1
"107","playoff_game","N.J","Martin.Brodeur","20052006",2006-05-06,33.6,0.875,1,1,7,3,5,1,0,0,0.745382695734217,0.913213754830827,0.965150930114952,0.17424534942524,0.260358735507519,0.782321129860481,2.17308074070221,1.21692521479324,5
"108","playoff_game","S.J","Vesa.Toskala","20052006",2006-05-07,39.1,1,1,1,1,3,3,0,0,0,0.745382695734217,0.913213754830827,0.965150930114952,0.104547209655144,0.260358735507519,0.254617304265783,0.950675063061554,0.619523249428446,6
"109","playoff_game","ANA","Ilya.Bryzgalov","20052006",2006-05-07,35.7,1,1,1,2,4,4,0,0,0,0.745382695734217,0.913213754830827,0.965150930114952,0.139396279540192,0.347144980676692,0.509234608531566,1.67357288865286,0.99577586874845,6
"110","playoff_game","COL","Jose.Theodore","20052006",2006-05-07,35.7,0.8333,0.8571,1,6,7,11,1,1,0,0.745382695734217,0.913213754830827,0.965150930114952,0.383339768735528,-0.392496283815789,0.527703825594698,0.871508084898213,0.518547310514437,7
"111","playoff_game","EDM","Dwayne.Roloson","20052006",2006-05-07,39.1,0.6667,1,1,4,5,9,2,0,0,0.745382695734217,0.913213754830827,0.965150930114952,0.313641628965432,0.433931225845865,-0.981530782936868,-0.35901472346635,-0.233957928125571,7
"112","playoff_game","N.J","Martin.Brodeur","20052006",2006-05-08,37,1,1,1,4,5,7,0,0,0,0.745382695734217,0.913213754830827,0.965150930114952,0.243943489195336,0.433931225845865,1.01846921706313,2.75082799800703,1.69634393210433,6
"113","playoff_game","BUF","Ryan.Miller","20052006",2006-05-08,38.4,1,0.9091,1,11,11,10,0,1,0,0.745382695734217,0.913213754830827,0.965150930114952,0.34849069885048,-0.0453513031390971,2.80079034692361,4.84989022286718,3.103929742635,8
"114","playoff_game","EDM","Dwayne.Roloson","20052006",2006-05-08,42.7,1,0.8889,1,7,9,12,0,1,0,0.745382695734217,0.913213754830827,0.965150930114952,0.418188838620576,-0.218923793477443,1.78232112986048,2.78443022248751,1.98158617500361,8
"115","playoff_game","S.J","Vesa.Toskala","20052006",2006-05-08,42.7,0.8889,1,1,8,3,7,1,0,0,0.745382695734217,0.913213754830827,0.965150930114952,0.243943489195336,0.260358735507519,1.03693843412626,2.16567774074349,1.54124065882912,7
"116","playoff_game","CAR","Cam.Ward","20052006",2006-05-08,37,0.5,0.8571,1,2,7,8,1,1,0,0.745382695734217,0.913213754830827,0.965150930114952,0.278792559080384,-0.392496283815789,-0.490765391468434,-0.980220188438658,-0.604469116203839,4
"117","playoff_game","OTT","Ray.Emery","20052006",2006-05-08,38.4,0.6,1,1,3,4,5,2,0,0,0.745382695734217,0.913213754830827,0.965150930114952,0.17424534942524,0.347144980676692,-1.23614808720265,-1.11680899546987,-0.714757757100719,7
"118","playoff_game","ANA","Jean-Sebastien.Giguere","20052006",2006-05-09,0.2,NA,NA,NA,0,0,0,0,0,0,0.745382695734217,0.913213754830827,0.965150930114952,0,0,0,0,0,6
"119","playoff_game","ANA","Ilya.Bryzgalov","20052006",2006-05-09,39.2,0.8333,0.875,1,6,8,4,1,1,0,0.745382695734217,0.913213754830827,0.965150930114952,0.139396279540192,-0.305710038646616,0.527703825594698,0.55314806095144,0.361390066488274,7
"120","playoff_game","COL","Jose.Theodore","20052006",2006-05-09,39.3,0.6,1,1,6,8,4,4,0,0,0.745382695734217,0.913213754830827,0.965150930114952,0.139396279540192,0.694289961353384,-2.4722961744053,-2.50169455497973,-1.63860993351173,8
"121","playoff_game","BUF","Ryan.Miller","20052006",2006-05-10,35.7,1,1,1,2,4,7,0,0,0,0.745382695734217,0.913213754830827,0.965150930114952,0.243943489195336,0.347144980676692,0.509234608531566,1.84928248471192,1.10032307840359,9
"122","playoff_game","N.J","Martin.Brodeur","20052006",2006-05-10,38.6,1,0.8,1,5,5,8,0,1,0,0.745382695734217,0.913213754830827,0.965150930114952,0.278792559080384,-0.566068774154135,1.27308652132891,1.53234762630336,0.985810306255164,7
"123","playoff_game","CAR","Cam.Ward","20052006",2006-05-10,38.6,0.6667,1,1,2,6,4,1,0,0,0.745382695734217,0.913213754830827,0.965150930114952,0.139396279540192,0.520717471015038,-0.490765391468434,0.263235791326626,0.169348359086796,5
"124","playoff_game","OTT","Ray.Emery","20052006",2006-05-10,35.7,0.5,0.9,1,2,10,2,1,1,0,0.745382695734217,0.913213754830827,0.965150930114952,0.069698139770096,-0.13213754830827,-0.490765391468434,-0.929755966397661,-0.553204800006608,8
"125","playoff_game","ANA","Ilya.Bryzgalov","20052006",2006-05-11,36.2,0.8333,1,1,5,9,13,1,0,0,0.745382695734217,0.913213754830827,0.965150930114952,0.453037908505624,0.781076206522557,0.273086521328915,2.49812260169684,1.5072006363571,8
"126","playoff_game","BUF","Ryan.Miller","20052006",2006-05-11,40.5,1,0.875,1,5,8,5,0,1,0,0.745382695734217,0.913213754830827,0.965150930114952,0.17424534942524,-0.305710038646616,1.27308652132891,1.69129160312228,1.14162183210754,10
"127","playoff_game","OTT","Ray.Emery","20052006",2006-05-11,40.5,0.875,1,1,7,5,3,1,0,0,0.745382695734217,0.913213754830827,0.965150930114952,0.104547209655144,0.433931225845865,0.782321129860481,1.95674009683184,1.32079956536149,9
"128","playoff_game","COL","Jose.Theodore","20052006",2006-05-11,36.2,0.8333,0.6667,1,7,6,11,1,2,0,0.745382695734217,0.913213754830827,0.965150930114952,0.383339768735528,-1.47928252898496,0.782321129860481,-0.519814856998265,-0.313621630388953,9
"129","playoff_game","EDM","Ty.Conklin","20052006",2006-05-12,0.4,NA,NA,NA,0,0,0,0,0,0,0.745382695734217,0.913213754830827,0.965150930114952,0,0,0,0,0,1
"130","playoff_game","S.J","Evgeni.Nabokov","20052006",2006-05-12,6.3,1,1,NA,1,1,0,0,0,0,0.745382695734217,0.913213754830827,0.965150930114952,0,0.086786245169173,0.254617304265783,3.25146237557101,0.341403549434956,1
"131","playoff_game","EDM","Dwayne.Roloson","20052006",2006-05-12,40.7,0.25,1,1,1,8,8,3,0,0,0.745382695734217,0.913213754830827,0.965150930114952,0.278792559080384,0.694289961353384,-2.74538269573422,-2.61272753115545,-1.77230017530045,9
"132","playoff_game","S.J","Vesa.Toskala","20052006",2006-05-12,34.8,0.5833,1,1,7,5,6,5,0,0,0.745382695734217,0.913213754830827,0.965150930114952,0.209094419310288,0.433931225845865,-3.21767887013952,-4.43905728445408,-2.57465322498337,8
"133","playoff_game","N.J","Scott.Clemmensen","20052006",2006-05-13,0.3,NA,NA,NA,0,0,0,0,0,0,0.745382695734217,0.913213754830827,0.965150930114952,0,0,0,0,0,2
"134","playoff_game","BUF","Martin.Biron","20052006",2006-05-13,0.1,NA,NA,NA,0,0,0,0,0,0,0.745382695734217,0.913213754830827,0.965150930114952,0,0,0,0,0,4
"135","playoff_game","BUF","Ryan.Miller","20052006",2006-05-13,37.6,1,1,1,8,4,7,0,0,0,0.745382695734217,0.913213754830827,0.965150930114952,0.243943489195336,0.347144980676692,2.03693843412626,4.19365995318876,2.62802690399829,11
"136","playoff_game","OTT","Ray.Emery","20052006",2006-05-13,37.8,NA,0.8889,1,1,9,8,0,1,0,0.745382695734217,0.913213754830827,0.965150930114952,0.278792559080384,-0.218923793477443,0.254617304265783,0.499184237886863,0.314486069868724,10
"137","playoff_game","N.J","Martin.Brodeur","20052006",2006-05-13,31,0.8,1,1,4,5,1,1,0,0,0.745382695734217,0.913213754830827,0.965150930114952,0.034849069885048,0.433931225845865,0.018469217063132,0.943063573149765,0.487249512794045,8
"138","playoff_game","CAR","Martin.Gerber","20052006",2006-05-13,19.4,0.6667,1,1,2,3,2,1,0,0,0.745382695734217,0.913213754830827,0.965150930114952,0.069698139770096,0.260358735507519,-0.490765391468434,-0.497036648012842,-0.160708516190819,3
"139","playoff_game","CAR","Cam.Ward","20052006",2006-05-13,11.9,1,0,NA,5,1,0,0,1,0,0.745382695734217,0.913213754830827,0.965150930114952,0,-0.913213754830827,1.27308652132891,1.81448453696515,0.359872766498088,6
"140","playoff_game","S.J","Evgeni.Nabokov","20052006",2006-05-14,0.3,NA,NA,NA,0,0,0,0,0,0,0.745382695734217,0.913213754830827,0.965150930114952,0,0,0,0,0,2
"141","playoff_game","CAR","Martin.Gerber","20052006",2006-05-14,0.1,NA,NA,NA,0,0,0,0,0,0,0.745382695734217,0.913213754830827,0.965150930114952,0,0,0,0,0,4
"142","playoff_game","CAR","Cam.Ward","20052006",2006-05-14,41.5,0.75,NA,1,3,0,6,1,0,0,0.745382695734217,0.913213754830827,0.965150930114952,0.209094419310288,0,-0.236148087202651,-0.0391137367118502,-0.0270536678923631,7
"143","playoff_game","N.J","Martin.Brodeur","20052006",2006-05-14,41.6,0.8333,1,0.8571,5,7,7,1,0,1,0.745382695734217,0.913213754830827,0.965150930114952,-0.756056510804664,0.607503716184211,0.273086521328915,0.179615951983358,0.124533726708462,9
"144","playoff_game","EDM","Dwayne.Roloson","20052006",2006-05-14,32.6,0.5,1,1,2,3,4,2,0,0,0.745382695734217,0.913213754830827,0.965150930114952,0.139396279540192,0.260358735507519,-1.49076539146843,-2.00799455782955,-1.09101037642072,10
"145","playoff_game","S.J","Vesa.Toskala","20052006",2006-05-14,32.2,0,0.6667,1,1,3,1,1,1,0,0.745382695734217,0.913213754830827,0.965150930114952,0.034849069885048,-0.739641264492481,-0.745382695734217,-2.70218923666146,-1.45017489034165,9
"146","playoff_game","EDM","Dwayne.Roloson","20052006",2006-05-17,31.5,1,1,1,2,2,4,0,0,0,0.745382695734217,0.913213754830827,0.965150930114952,0.139396279540192,0.173572490338346,0.509234608531566,1.5661016731621,0.822203378410104,11
"147","playoff_game","S.J","Vesa.Toskala","20052006",2006-05-17,31.5,0.6667,1,1,2,4,4,1,0,0,0.745382695734217,0.913213754830827,0.965150930114952,0.139396279540192,0.347144980676692,-0.490765391468434,-0.00804596428866682,-0.00422413125155008,10
"148","playoff_game","EDM","Dwayne.Roloson","20052006",2006-05-19,33.3,1,1,1,3,6,9,0,0,0,0.745382695734217,0.913213754830827,0.965150930114952,0.313641628965432,0.520717471015038,0.763851912797349,2.87965948248256,1.59821101277782,12
"149","playoff_game","ANA","Ilya.Bryzgalov","20052006",2006-05-19,33.3,1,1,1,3,5,9,0,0,0,0.745382695734217,0.913213754830827,0.965150930114952,0.313641628965432,0.433931225845865,0.763851912797349,2.72328786956513,1.51142476760865,9
"150","playoff_game","BUF","Ryan.Miller","20052006",2006-05-20,40.2,0.75,1,1,3,5,5,1,0,0,0.745382695734217,0.913213754830827,0.965150930114952,0.17424534942524,0.433931225845865,-0.236148087202651,0.55526640010217,0.372028488068454,12
